customer_message,support_response,customer_tweet_id,support_tweet_id
the last email i got was the transcript of the last chat that i requested.. you want me to reply to that??,Sorry about the order cancellation. Please reply to the email you've received from our Social media team and we'll get back. ^KA,13138,13139
For the third time. I HAVE NO RECENT E-MAIL FROM YOUR SOCIAL MEDIA TEAM.,"Sorry for the trouble, Manak. Please resubmit the details here: and we'll have this checked. ^KA",13140,13141
"Submitted, for the third time for the same issue.",Thanks for submitting the details. We've received your details and we'll reach out to you soon. ^GK,13142,13143
Sorry to have to say this. But you all are idiots. Once more email completely ignoring my query and giving template reply,That's unusual. Could you please revert to the email with further queries on this? I'll like to have a look into it. ^AB,13144,13145
Can someone please call me. I have responded to multiple emails and surveys now without my question being addressed. This is very annoying.,We're unable to arrange a callback for you over Twitter. Please make a request by responding to the email and we'll oblige. ^AB,13146,13147
asm mentioned before. You all are just idiots.,Thanks for replying. We'll get in touch with you soon. Appreciate your understanding. ^AK,13149,13150
Thanks. I wish the same degree of concern were shown about my complaint though.,Could you please confirm if you have replied to our email? ^MK,13152,13151
May i just add that realising NO ACTION HAS BEEN TAKEN on my complaint is not much fun. Worst customer care EVER !,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^SV",13154,13153
I have asked the customer care exec on phone to cancel the order. Don't want to waste any more of my time on this.,I'm sorry about the trouble Manak. Kindly reply to the email sent by our team for further assistance. ^GD,13157,13156
I am now cancelling this order because your delivery service just sucks despite prime membership. Switching to for future.,you've received from our team and we will get back to you with the latest update on your issue. (2/2)^SQ,13159,13158
This has been the most frustrating and useless customer service ever.,"Sorry about the bad experience, Manak. I'll be sure to pass along your feedback internally. ^MS",13162,13161
"After getting a confirmation that it will be delivered post 7 pm, i have got an email at 1:30 in the afternoon that i was not available !",We're following up on this. We'll check this and update you. ^SG,13164,13163
"Unable to what they promised not gave one plus 5 offer only sale product after they Dont care also not return back,Its hopless😡",Sorry for the inconvenience. Please share your details here: and I'll get in touch with you. ^MK,13167,13166
why is your AMZL US shipping service not show more updates online? I had another package with this not delivered.,Are you currently waiting on the delivery of a delayed order? ^QJ,13170,13168
STOP USING THE They are a useless government entity.,"I'm very sorry about this experience, Robert. We'd like to help! Could you tell us more details about what's going on? ^HM",13173,13171
É o livro Os arquivos secretos do homem morcego. Simplesmente magnífico,Parece um livro interessante demais. Espero que curta muito da leitura dele! :D Abraço. ^CR,13175,13174
Meu bebê chegou. Obrigado 💙,"Que notícia boa, Luiz! Fiquei curioso... O que contém esse pacote? 🤔 ^CR",13177,13176
y'all gotta get rid of AMZL and try again,"I'm very sorry to hear that, J! Have you had trouble with a recent order/delivery? ^HM",13180,13178
"yes spoke w/ customer service, still canceling my prime though since it does literally nothing apparently","We'd like to take a closer look. When you can, please provide us some more information here: ^TN",13179,13181
"Yes, butvthey lied. Told me carrier and said they would contact and call me back. The never called. I hsdvto make 2 additional calls",I'm sorry you've had to invest so much time in this! Were we able to help resolve the issue on the last call? ^TL,13183,13182
"WTF! Called them again and again, the call was dropped after 5 seconds of talking to someone. This is my 4th call for product NOT delivered",Was any information provided to you in the phone conversation? Who was the carrier as listed here: ^CH,13185,13184
"Hi , I’ve purchased something via your app and it’s broken! How can I get it replaced?","Hi, Reece! I'm sorry about the broken item. You can check into options here: ^BL",13189,13187
Amazonの使い方が難しく感じます わけわかめ ちゃんと頼めてんのかね,おはようございます。Amazonです。 ご注文確定済の場合には、注文履歴にて確認できますので、下記URLにてご確認ください。 なお、ご不明な点がありましたら、ご遠慮なくお知らせください(#^.^#)TY,13191,13190
Schnippig ist sie auch noch? Wird ja immer interessanter 😅,"Nein, ^TG ist schnippig. Alexa ist lieb und nett. Sie ist sehr gut! Und ich geh jetzt mal lieber in Deckung! 😏 ^UK",13458,13457
"""Alexa, häng die Wäsche auf"" ?! 🤔 #Amazon #Ariel #AmazonEcho","😃... das wäre toll! Soweit ist sie aber noch nicht. Wird eher in die Richtung ""Hey, deine Wäsche ist fertig! Zack zack, aufhängen!"" gehen. ^TG",13460,13459
any idea when this order will arrive? I have a sassy Brit since grocery stopped carrying his #teatime #isthisatrick,I'm sorry there was a delay! Let us know if your package doesn't arrive by November 2. Please keep us posted on its delivery. ^TN,13558,13557
"Got Prime, won't leave package at the door. Rode my bike across the city to up my package. #homedelivery","I'm sorry this happened, Davis! Please provide carrier feedback here about this order: ^SH",13560,13559
when do you guys charge for the Xbox one X I preordered? It ships the 6th.,Thanks for reaching out to us! You will be charged for your order once it ships out. ^FJ,13563,13561
it’s not nice to upset a kid (my daughter) on Halloween waitin’ for her dress it was prime and extra paid and you guys failed her !,I'm sorry for the delay in delivery. Could you let us know from which website did you make the purchase? ^RW,13567,13566
